30323275,NULL,"2006","CHEM",NULL,0
30323293,NULL,"2006","ARTH",NULL,0
30323393,NULL,"2006","FREN",NULL,0
30323480,NULL,"2006","NEUR","SPAN",0
30323490,NULL,"2006","CHEM",NULL,0
30323522,NULL,"2006","POLS",NULL,0
30323542,NULL,"2006","PSYC",NULL,0
30323734,NULL,"2007","ES",NULL,0
30323819,NULL,"2006","ECON","POLS",0
30324166,NULL,"2006","CHEM",NULL,0
30324200,NULL,"2006","HIST",NULL,0
30324207,NULL,"2006","ECON","CHEM",0
30324219,NULL,"2006","MATH",NULL,0
30324230,NULL,"2006","MAS","ECON",0
30324242,NULL,"2006","ECON",NULL,0
30324261,NULL,"2006","POLS",NULL,0
30324294,NULL,"2006","ECON",NULL,0
30324422,NULL,"2006","CLSC",NULL,0
30324528,NULL,"2006","CLSC",NULL,0
30324615,NULL,"2006","ENG",NULL,0
30324615,NULL,"2006","ENG",NULL,0
30324685,NULL,"2006","ENG",NULL,0
30324726,NULL,"2006","CHST","BISC",0
30324741,NULL,"2006","PSYC",NULL,0
30324981,NULL,"2006","CHEM","FREN",0
30325063,NULL,"2006","POLS",NULL,0
30325429,NULL,"2006","POLS",NULL,0
30325455,NULL,"2006","AFR","SOC",0
30325504,NULL,"2006","ENG","PSYC",0
30325816,NULL,"2006","PHIL","ENG",0
30325922,NULL,"2006","ENG","BISC",0
30325931,NULL,"2009","CAMS",NULL,0
30325931,NULL,"2009","CAMS",NULL,0
30326364,NULL,"2006","POLS","SPAN",0
30326469,NULL,"2006","ENG",NULL,0
30326499,NULL,"2006","AMST",NULL,0
30326502,NULL,"2006","MUS","ENG",0
30326663,NULL,"2006","ENG","FREN",0
30326723,NULL,"2006","MATH","MUS",0
30326778,NULL,"2006","PHIL","THST",0
30327150,NULL,"2006","NEUR",NULL,0
30327267,NULL,"2006","POLS",NULL,0
30327285,NULL,"2006","GERS","ARCH",0
30327323,NULL,"2006","HIST",NULL,0
30327356,NULL,"2006","SOC",NULL,0
30327368,NULL,"2006","HIST","ME/R",0
30327405,NULL,"2006","CLCV",NULL,0
30327544,NULL,"2007","ECON",NULL,0
30327589,NULL,"2007","ANTH",NULL,0
30327592,NULL,"2006","ECON","SPAN",0
30327605,NULL,"2006","SOC",NULL,0
30327752,NULL,"2006","POLS","GER",0
30327772,NULL,"2007","PSYC",NULL,0
30327810,NULL,"2007","ENG","ECON",0
30327832,NULL,"2007","FREN","PSYC",0
30327864,NULL,"2007","ECON",NULL,0
30327994,NULL,"2007","CLSC","RUSS",0
30328027,NULL,"2007","POLS",NULL,0
30328281,NULL,"2007","CLSC",NULL,0
30328363,NULL,"2006","PSYC",NULL,0
30328796,NULL,"2007","CHIN","POLS",0
30328958,NULL,"2007","ENG","NEUR",0
30328979,NULL,"2007","PSYC","POLS",0
30329021,NULL,"2007","ENG","GER",0
30329135,NULL,"2007","HIST",NULL,0
30329477,NULL,"2007","ENG",NULL,0
30329693,NULL,"2007","PSYC",NULL,0
30329719,NULL,"2007","ECON",NULL,0
30329879,NULL,"2006","POLS","EAS",0
30330031,NULL,"2008","SOC","GER",0
30330242,NULL,"2009","ENG",NULL,0
30330270,NULL,"2006","LAT","PHIL",0
30330304,NULL,"2006","MATH",NULL,0
30330656,NULL,"2006","ARTH","SPAN",0
30330715,NULL,"2006","POLS",NULL,0
30330723,NULL,"2006","POLS",NULL,0
30330825,NULL,"2006","CS","AFR",0
30330859,NULL,"2006","BISC",NULL,0
30331039,NULL,"2007","ECON",NULL,0
30331375,NULL,"2007","BISC","ECON",0
30331453,NULL,"2006","ENG",NULL,0
30331629,NULL,"2007","ECON",NULL,0
30331645,NULL,"2006","BIOC","FRST",0
30331672,NULL,"2006","ARCH",NULL,0
30332335,NULL,"2007","PSYC",NULL,0
30332425,NULL,"2006","AMST",NULL,0
30332425,NULL,"2006","AMST",NULL,0
30332453,NULL,"2007","SOC","SPAN",0
30332541,NULL,"2006","BIOC",NULL,0
30332718,NULL,"2006","POLS",NULL,0
30332752,NULL,"2006","PSYC",NULL,0
30332952,NULL,"2006","HIST",NULL,0
30332960,NULL,"2006","PSYC","SOC",0
30332985,NULL,"2006","ANTH",NULL,0
30333064,NULL,"2007","CLSC",NULL,0
30333115,NULL,"2006","CLSC",NULL,0
30333239,NULL,"2006","POLS","FREN",0
30333268,NULL,"2006","NEUR",NULL,0
30333282,NULL,"2008","CLCV",NULL,0
30333335,NULL,"2006","ENG",NULL,0
30333353,NULL,"2006","ECON","EAS",0
30333366,NULL,"2006","SOC",NULL,0
30333373,NULL,"2006","MUS","NEUR",0
30333397,NULL,"2006","ARTH",NULL,0
30333551,NULL,"2006","PSYC",NULL,0
30333576,NULL,"2006","CHEM",NULL,0
30333695,NULL,"2006","POLS",NULL,0
30333696,NULL,"2006","AMST","PEAC",0
30333988,NULL,"2006","SPAN","MES",0
30334022,NULL,"2006","POLS","SOC",0
30334024,NULL,"2006","SPAN","PHIL",0
30334169,NULL,"2006","AMST",NULL,0
30334282,NULL,"2006","EAS",NULL,0
30334372,NULL,"2006","PSYC","CAMS",0
30334482,NULL,"2006","POLS",NULL,0
30334494,NULL,"2007","CAMS",NULL,0
30334528,NULL,"2007","ARTH",NULL,0
30334567,NULL,"2007","SPAN",NULL,0
30334649,NULL,"2006","ECON",NULL,0
30334694,NULL,"2006","BIOC",NULL,0
30334742,NULL,"2006","POLS",NULL,0
30334749,NULL,"2006","NEUR",NULL,0
30334903,NULL,"2006","CS","MATH",0
30334912,NULL,"2006","ARTH","ITAS",0
30335021,NULL,"2007","ECON","POLS",0
30335059,NULL,"2006","PHIL",NULL,0
30335090,NULL,"2006","ECON",NULL,0
30335120,NULL,"2007","ENG",NULL,0
30335176,NULL,"2007","AMST",NULL,0
30335180,NULL,"2006","SOC","ENG",0
30335376,NULL,"2006","ARTH",NULL,0
30335380,NULL,"2006","AMST",NULL,0
30335383,NULL,"2007","PSYC",NULL,0
30335388,NULL,"2010","SOC",NULL,0
30335510,NULL,"2006","MATH","ECON",0
30335528,NULL,"2006","FREN",NULL,0
30335544,NULL,"2006","CS","ARTS",0
30335546,NULL,"2006","BIOC","MUS",0
30335577,NULL,"2007","ECON",NULL,0
30335605,NULL,"2006","ECON","CAMS",0
30335620,NULL,"2006","PSYC","BISC",0
30335627,NULL,"2006","ECON","ARTS",0
30335640,NULL,"2006","PSYC",NULL,0
30335689,NULL,"2008","CS",NULL,0
30335695,NULL,"2006","HIST",NULL,0
30335715,NULL,"2006","NEUR",NULL,0
30335726,NULL,"2006","BISC",NULL,0
30335768,NULL,"2006","INAT","SPAN",0
30335868,NULL,"2006","BISC",NULL,0
30335936,NULL,"2011","POLS",NULL,0
30335942,NULL,"2006","BISC",NULL,0
30336188,NULL,"2006","ENG",NULL,0
30336201,NULL,"2006","ECON",NULL,0
30336310,NULL,"2006","ECON",NULL,0
30336374,NULL,"2006","POLS","ECON",0
30336384,NULL,"2006","BISC",NULL,0
30336439,NULL,"2006","BISC",NULL,0
30336444,NULL,"2006","CHEM",NULL,0
30336445,NULL,"2006","BISC",NULL,0
30336514,NULL,"2006","FREN",NULL,0
30336578,NULL,"2006","BISC",NULL,0
30336675,NULL,"2006","JPN","CAMS",0
30336725,NULL,"2006","PSYC",NULL,0
30336800,NULL,"2006","SOC","LAST",0
30336994,NULL,"2006","HIST","FREN",0
30337009,NULL,"2006","ECON",NULL,0
30337011,NULL,"2006","SPAN",NULL,0
30337024,NULL,"2006","ENG",NULL,0
30337029,NULL,"2006","PSYC",NULL,0
30337039,NULL,"2006","ECON",NULL,0
30337055,NULL,"2006","ENG",NULL,0
30337070,NULL,"2006","ECON",NULL,0
30337207,NULL,"2007","SPAN","PSYC",0
30337240,NULL,"2006","POLS",NULL,0
30337242,NULL,"2006","POLS","ENG",0
30337329,NULL,"2006","BISC","SPAN",0
30337333,NULL,"2006","JPN","MATH",0
30337346,NULL,"2006","ECON",NULL,0
30337468,NULL,"2006","CLCV",NULL,0
30337473,NULL,"2006","MAS",NULL,0
30337480,NULL,"2006","ECON",NULL,0
30337566,NULL,"2006","CS","CHIN",0
30337716,NULL,"2006","SPAN","POLS",0
30337740,NULL,"2006","NEUR",NULL,0
30337762,NULL,"2006","ENG",NULL,0
30337908,NULL,"2006","ECON",NULL,0
30337916,NULL,"2007","PSYC","POLS",0
30337971,NULL,"2006","HIST",NULL,0
30338021,NULL,"2006","ARCH","FRST",0
30338084,NULL,"2007","HIST",NULL,0
30338100,NULL,"2007","SPAN","WOST",0
30338159,NULL,"2006","SPAN","PSYC",0
30338206,NULL,"2006","CAMS","FREN",0
30338210,NULL,"2006","ECON",NULL,0
30338218,NULL,"2006","PHIL",NULL,0
30338330,NULL,"2006","CAMS",NULL,0
30338346,NULL,"2006","POLS",NULL,0
30338353,NULL,"2006","POLS",NULL,0
30338396,NULL,"2006","MATH","ECON",0
30338416,NULL,"2006","ECON",NULL,0
30338476,NULL,"2007","POLS",NULL,0
30338712,NULL,"2006","INAT","FREN",0
30338789,NULL,"2006","WOST","PSYC",0
30338842,NULL,"2006","POLS","SPAN",0
30338886,NULL,"2006","ARTH",NULL,0
30338926,NULL,"2006","PSYC",NULL,0
30338929,NULL,"2006","PSYC","ITAS",0
30338938,NULL,"2011","BISC",NULL,0
